PDB,AbStruc_loops,AbStruc_amide_amide_interactions,AbStruc_amide_ring_interactions,AbStruc_beta_bridges,AbStruc_carbon_pi_interactions,AbStruc_cation_pi_interactions,AbStruc_donor_pi_interactions,AbStruc_beta_strands,AbStruc_threeten_helices,AbStruc_alpha_helices,AbStruc_pi_helices,AbStruc_total_interactions,AbStruc_metsulphur_pi_interactions,AbStruc_beta_bends,AbStruc_beta_turns,AbStruc_aromatic_interactions,AbStruc_atom_atom_sum,AbStruc_atom_plane_sum,AbStruc_carbonyl_interactions,AbStruc_covbonds,AbStruc_mean_interaction_distance,AbStruc_hbonds,AbStruc_hydrophobic_interactions,AbStruc_ibonds,AbStruc_phi_angle,AbStruc_plane_plane_interactions,AbStruc_pbonds,AbStruc_proximal_interactions,AbStruc_psi_angle,AbStruc_vdw_interactions,AbStruc_vdw_clashes,AbStruc_weak_hbonds,AbStruc_weak_pbonds,AbStruc_folding_energy,AbStruc_unfolded_charge,AbStruc_folded_charge,AbStruc_sasa,AbStruc_schains_sasa,AbStruc_lauer_SAP,AbStruc_lauer_DI,AbStruc_free_cys,AbStruc_cys_bridges,AbStruc_pcharge_hetrgen,AbStruc_ncharge_hetrgen,AbStruc_plane_group_interactions,AbStruc_folded_pI,AbStruc_unfolded_pI
1I9I,56,7,8,5,42,8,9,108,9,0,0,8433,3,22,30,16,8356,57,40,2,4.308360014229811,187,552,31,-78.8739013671875,5,251,7864,98.184356689453125,141,349,152,207,12.21,7.31,8.91,11018.985639986797,8378.467248111529,28.958600225442712,28.23243522544271,4,2,5.030425648875705,5.117024677812921,15,9.87,9.55
1IAI,51,10,10,2,55,3,11,112,15,0,0,9191,3,19,30,84,9081,70,49,2,4.296172342508975,194,629,35,-80.95549011230469,20,265,8478,92.865936279296875,157,444,177,231,17.04,1.32,1.72,10583.259804938436,8154.804470557055,28.750958993686563,28.610778993686562,4,2,5.425543490408139,4.701868516558006,20,8,8
1IGC,47,4,11,0,48,1,9,129,6,0,0,8687,8,16,29,85,8590,65,43,2,4.297178542649936,187,556,21,-84.9206771850586,17,261,8058,100.36740112304688,142,388,164,237,12.56,3.55,3.22,11032.336728073633,8605.133166010835,30.007502577157915,29.745072577157917,4,2,5.477206781815008,4.914141369182281,15,9.12,8.87
1IGF,51,7,8,2,40,3,9,116,9,0,0,8829,4,17,35,49,8749,54,47,1,4.314861252689999,194,639,28,-82.45696258544922,11,252,8273,98.62215423583984,125,350,175,223,12.75,4.07,4.64,10831.070091108548,8355.005144771669,27.14561380799234,26.76745380799234,8,2,5.19399311857361,4.785706079167998,15,9.6,9.1
1IGI,52,9,8,3,36,0,8,117,9,0,0,8380,9,18,31,26,8305,53,46,2,4.307459427207637,189,491,22,-80.33260345458984,5,261,7770,95.96439361572266,130,403,167,265,19.59,7.79,7.53,10994.121728131027,8547.519337987604,28.944279237164665,28.330584237164665,4,2,4.96944867557003,4.197022020411217,17,9.58,9.55
1IGM,58,13,7,2,37,1,5,106,9,0,0,8704,4,23,30,32,8626,46,61,2,4.289434742647058,192,524,19,-82.26664733886719,12,258,8039,97.33073425292969,134,451,175,248,21.38,0.31,0.42,10445.491226684724,8133.176375547791,27.507576560890502,27.4733465608905,4,2,5.517781176839076,4.655288465671023,20,7.26,7.24
1IGT,51,9,9,0,46,8,13,117,9,0,0,8812,8,15,33,47,8713,70,41,1,4.311020199727644,188,592,12,-82.09734344482422,11,268,8218,96.89776611328125,139,355,162,224,14.49,5.55,5.19,10187.786085132946,7758.879185767534,26.236313426034652,25.81332842603465,4,2,5.1361150249518435,4.503633348875249,18,9.42,9.24
1IGY,70,12,6,5,35,5,5,84,18,0,0,7692,2,18,19,72,7615,44,48,1,4.277321892875714,159,497,22,-81.91730499267578,15,227,7042,83.0028076171875,131,441,147,252,19.98,4.64,4.32,10900.496258333202,8523.576811100178,26.6340961590105,26.2820161590105,0,0,5.839393177221842,5.052006624413691,18,9.33,9.17
1IL1,50,7,8,0,46,0,10,118,12,0,0,8467,6,20,31,24,8378,62,47,2,4.30779496870202,196,505,12,-84.93030548095703,12,266,7894,99.01386260986328,122,360,174,207,14.18,0.32,0.34,11395.32925343766,8890.304970160425,27.708016721820385,27.680306721820386,4,2,5.919737427321981,4.212722487871894,15,7.21,7.24
1IQW,42,14,6,1,40,3,8,128,12,0,0,8890,7,17,32,20,8807,56,49,2,4.304771653543307,201,551,23,-83.155609130859375,7,273,8265,100.09524536132812,143,397,168,225,21.72,-2.92,-2.11,10474.30947757566,7914.146785964536,26.741587927848105,26.913552927848105,4,2,5.732220094910435,4.420630642819438,20,6.18,5.23
1IT9,55,16,19,1,45,1,8,116,6,0,0,9465,9,15,38,52,9350,62,48,2,4.279581616481775,194,656,11,-80.86320495605469,18,275,8665,98.67745208740234,165,518,185,269,39.99,-4.15,-2.38,10490.611559785197,7945.572656018254,24.147647245946025,24.341617245946026,4,2,5.626823181840316,4.519090367344038,35,6.2,4.99
1J05,53,9,7,4,46,3,6,108,15,0,0,8653,7,24,26,18,8567,60,49,2,4.3083785970183754,182,597,22,-84.88651275634766,10,265,8081,99.19222259521484,131,353,180,230,10.49,-4.68,-4.97,10669.45676255783,8162.704758611606,28.33995990157472,28.74501490157472,4,2,4.989509533608852,3.912900903412912,16,5.11,5.05
1JFQ,44,9,13,1,43,2,9,122,9,0,0,8866,4,19,32,24,8781,56,57,2,4.305562824272502,203,571,24,-84.66609954833984,7,276,8266,94.515838623046875,119,394,161,218,14.19,5.83,5.71,10406.234134301252,7987.075062715915,24.78916856501698,24.32380356501698,4,2,5.6209129887195495,4.548227235498145,22,9.41,9.45
1JGV,53,9,12,2,53,1,9,119,9,0,0,8750,4,14,34,26,8657,66,44,2,4.322048,207,601,28,-82.15497589111328,6,267,8219,99.621673583984375,122,314,170,217,2.35,7.8,8.12,11024.372164514341,8525.211347075829,28.58223035719779,27.92045035719779,4,2,5.262147079117553,4.980847271197762,21,9.89,9.62
1JHK,56,12,8,1,52,0,11,110,9,0,0,8480,1,16,24,54,8379,64,45,2,4.296632075471698,172,580,14,-79.22547149658203,17,238,7854,102.79674530029297,123,400,167,224,1.09,4.56,3.63,10517.206198834932,8031.555108646586,25.33003418796876,25.03418918796876,4,2,6.033524307890276,4.201963067502118,20,9.51,9.2
1JN6,52,6,8,1,34,6,17,111,9,0,0,8593,3,14,38,44,8507,56,43,2,4.289184219713721,182,531,21,-83.15909576416016,16,278,7950,86.23731231689453,138,417,157,215,10.03,4.32,3.37,10235.078809365272,7892.3065890569005,26.298958149198306,26.024303149198307,4,2,4.593644881418266,4.729024025773829,14,9.4,9.3
1JNL,53,8,11,1,43,1,9,107,12,0,0,8784,2,19,29,24,8701,54,49,2,4.297503415300547,196,615,16,-83.31538391113281,10,266,8139,90.15159606933594,160,400,187,252,12.52,3.31,3.03,10516.467224173677,8172.058993822917,26.78160048756661,26.53465548756661,4,2,5.684990144331644,4.5579246571237295,19,9,9
1JPT,48,8,9,0,46,2,8,118,9,0,0,8452,3,16,33,40,8362,57,40,2,4.309600094652153,196,567,31,-82.0575942993164,16,268,7882,98.68572235107422,138,340,163,209,3.04,-0.68,-1.16,10495.861373499638,8063.073441621218,24.691301109861826,24.785841109861824,4,2,5.621102613873059,4.601943773539995,17,6,7
1K6Q,50,6,9,0,41,3,8,116,12,0,0,8320,1,16,30,16,8241,51,50,2,4.3013509615384615,192,524,21,-82.00715637207031,13,265,7746,98.48432922363281,128,365,178,242,12.96,-2.68,-3.02,10702.022517405363,8405.904753794197,25.871045507632704,26.117175507632705,4,2,5.490995815176843,4.345015059207458,15,6,6
1KCU,51,13,7,1,52,3,7,108,6,0,0,8462,1,25,32,36,8367,61,44,1,4.3017915386433465,187,526,18,-80.50856018066406,14,251,7825,88.93098449707031,131,410,144,242,3.06,2.07,1.77,10239.832839419272,7958.190852998747,28.358261163379836,28.214006163379835,4,2,5.835225202946598,4.828087419160142,20,8.5,8.5
1KCV,50,9,8,0,49,3,8,110,9,0,0,8393,1,21,33,35,8304,59,46,1,4.299814130823305,181,537,19,-82.44532012939453,13,264,7771,95.677154541015625,136,396,160,234,7.17,0.82,0.76,10146.905248585412,7770.496532454027,28.15330192076353,28.09136192076353,4,2,4.740432950289683,4.689009793417455,17,8,8
1KEM,53,14,11,0,50,2,10,110,9,0,0,9437,8,23,36,57,9334,69,58,2,4.296062307936844,186,733,19,-80.83763885498047,9,258,8715,99.23118591308594,154,463,179,255,22.29,7.32,8.36,10674.81125010976,8058.101689277353,26.988157376965063,26.306817376965064,4,2,4.510074836181161,5.361047935963786,25,9.85,9.61
1L7I,49,13,6,1,47,4,10,118,12,0,0,8613,4,13,33,49,8516,62,37,3,4.318645071403692,190,581,20,-82.31861114501953,16,262,8076,94.46724700927734,117,320,158,212,21.04,3.82,6.46,10625.667177334348,8271.786696744457,27.42733216087557,26.90084216087557,4,2,5.389733844462089,5.557028681126373,19,9.62,9.08
1L7T,56,7,9,5,44,8,8,108,9,0,0,8256,3,22,30,16,8177,58,40,2,4.316327519379845,181,572,31,-78.8739013671875,5,236,7733,98.184356689453125,130,312,151,200,14.35,10.07,11.01,11269.503624636669,8635.894305525628,28.987158501645823,28.089843501645824,4,2,5.386209604807107,5.1781693379753895,16,10,10
1LO4,51,7,8,2,41,2,6,118,6,0,0,8843,3,17,36,55,8757,50,52,2,4.301099174488296,196,632,36,-80.998291015625,21,278,8244,98.17479705810547,132,379,175,237,9.08,5.56,6.04,10807.60355257789,8438.103525410334,27.8255568247593,27.333296824759298,4,2,5.296312426159245,4.795059561343023,15,9.8,9.45
1M71,49,12,12,2,65,4,10,118,12,0,0,8811,8,16,34,11,8700,83,49,2,4.307374872318692,217,601,44,-81.48307800292969,4,287,8218,90.47747039794922,141,339,165,211,13.39,3.81,5.11,10962.521135111841,8358.871859975892,26.414136270363546,25.997671270363547,4,2,5.488703762481546,5.194019158456565,24,9.4,8.94
1MAM,51,11,6,0,38,5,10,109,12,0,0,8522,4,25,28,19,8439,54,58,2,4.310563248063835,176,577,18,-78.22754669189453,12,245,7944,94.85599517822266,137,356,143,230,1.76,4.07,3.87,10403.186651178734,8027.681476140344,26.108463703403373,25.793058703403375,4,2,4.722495207247645,4.78727022813487,17,9.23,9.11
1MCO,51,5,5,6,31,0,8,102,12,0,0,8253,0,23,31,34,8189,39,51,3,4.302727493032837,167,526,14,-80.56175994873047,15,240,7687,93.74530029296875,144,355,157,224,5.69,2.07,2.06,10149.82427695994,7773.479271805173,30.82526518046199,30.65737518046199,4,2,4.601432350734094,4.41719062504646,10,8.6,8.5
1MCP,47,11,8,0,57,2,14,121,12,0,0,9443,7,17,36,33,9333,78,49,2,4.298608493063645,200,654,18,-80.61373138427734,13,281,8753,98.84850311279297,137,441,177,258,22.09,5.17,7.18,10496.825730620201,8026.28346577141,27.298322302615148,26.713152302615146,4,2,4.373477743307361,5.836213364054286,19,9.95,9.49
1MF2,49,16,13,0,42,6,8,129,12,0,0,9462,12,18,28,56,9355,64,70,2,4.2937529063622915,206,646,22,-85.822052001953125,14,285,8767,102.2860107421875,131,455,177,251,15.69,2.56,2.4,11209.03842519571,8559.454442929866,27.734606035071273,27.539006035071274,4,2,5.131921382351466,4.025331936088257,29,8.51,8.51
1MFB,42,7,13,4,38,2,14,121,21,0,0,8507,6,9,30,69,8404,58,55,2,4.315520159868345,195,564,17,-83.70882415771484,25,271,7954,91.5731201171875,125,323,158,192,5.71,4.27,3.38,10268.707753494164,7731.043425687365,26.6951291007142,26.419659100714203,8,2,4.315770461939032,4.9340213763282375,20,9,9
1MHH,53,8,9,0,49,4,11,117,15,0,0,8949,8,19,27,54,8847,69,51,2,4.306589563079674,197,631,22,-82.59999084472656,16,265,8316,99.88094329833984,146,383,181,237,6.93,6.08,4.76,11073.3171159922,8618.132920370283,28.258172319745018,27.870232319745018,4,2,5.795951579986103,3.9366164753764243,17,9.53,9.51
1MIM,48,8,9,0,48,3,15,115,12,0,0,8614,11,16,28,63,8501,75,48,2,4.303699791037845,181,513,26,-86.3712387084961,21,246,7979,100.13745880126953,146,374,156,210,10.15,8.55,7.69,10183.931940948052,7765.020157849864,27.48252950962759,26.85579450962759,4,2,6.15963751951785,5.476445663153618,17,9.81,9.61
1MLB,53,11,8,2,50,5,7,108,9,0,0,8344,4,19,32,34,8254,62,47,2,4.305349952061361,175,591,21,-79.20763397216797,9,242,7768,97.7439193725586,134,350,168,230,16.57,0.57,2.44,10508.58639967894,8003.499289702913,25.32463248057879,25.12577248057879,4,2,5.477420559628433,5.075658081503138,19,8.18,7.34
1MNU,52,8,9,2,46,0,11,117,12,0,0,8683,7,18,32,28,8594,64,52,2,4.310723252332144,185,607,18,-83.85620880126953,8,261,8101,91.1862564086914,112,379,164,211,18.13,7.79,8.08,11285.057885080007,8774.076675926513,27.73051692713618,27.07199692713618,4,2,5.78173764659391,4.6422912369260345,17,9.8,9.6
1MQK,51,8,8,1,48,4,10,114,6,0,0,8788,11,20,34,64,8689,69,52,2,4.308363677742375,201,615,25,-82.22521209716797,14,266,8166,99.93760681152344,146,375,175,260,11.41,3.56,4.03,10847.452955094794,8412.864080898862,25.960892117920146,25.632447117920147,4,2,4.906498282844538,4.280094253706247,16,9.18,8.81
1N4X,54,8,10,0,57,2,3,113,12,0,0,8886,2,24,28,63,8789,63,48,2,4.319750168804861,186,636,14,-78.90043640136719,16,255,8323,95.72682189941406,133,331,168,238,21,-3.19,-2.54,10897.67844127569,8477.559870174786,25.81317675299487,26.02018675299487,4,2,5.134622680383014,4.57396268181915,18,6,6
1NBV,62,18,12,2,37,2,7,104,6,0,0,8719,4,24,33,12,8633,49,56,2,4.305887143020988,191,571,31,-77.6852798461914,7,239,8080,85.81169891357422,126,425,144,228,12.18,7.55,6.87,10883.730014634244,8624.233237737217,28.29220922237416,27.73230422237416,4,2,5.573129154188933,4.581558088183754,30,10,10
1NGQ,49,2,7,3,30,4,9,118,9,0,0,8366,3,9,41,85,8288,43,39,2,4.325464977289027,187,572,18,-81.5174789428711,26,246,7823,90.3200912475586,107,356,148,205,15.83,4.55,4.62,10555.130123695244,8139.011098292305,27.864657052594904,27.488127052594905,4,2,4.566567959787756,4.720581926299364,9,9.12,9.13
1NGY,49,9,9,4,45,1,5,109,9,0,0,7971,13,18,31,9,7887,63,41,2,4.310932128967507,180,525,19,-83.43586730957031,3,246,7444,96.5013427734375,126,315,160,213,20.69,6.16,6.87,10562.506443046033,8205.811910854505,27.035523907676712,26.47561890767671,4,2,5.26563964853238,5.183968240402035,18,9.7,9.6
1NGZ,54,6,10,0,41,4,12,108,12,0,0,8015,3,14,32,15,7936,57,48,2,4.299208983156582,163,498,11,-81.71363067626953,6,247,7435,94.37960052490234,112,387,153,209,20.29,7.16,7.72,10702.685994296928,8306.492160139556,28.1979258795747,27.5687458795747,4,2,5.925608111055718,5.579720705809303,16,9.6,9.7
1NJ9,49,16,10,2,33,5,11,115,9,0,0,8652,4,19,31,69,8556,50,63,2,4.276058714748035,191,537,8,-76.91156005859375,20,272,7933,79.915557861328125,168,453,149,254,11.33,-2.2,-2.5,10232.521343192784,7726.80716143621,26.454012189901523,26.657762189901522,4,2,4.190079563405602,3.9442309705504575,26,6.29,6.15
1NLB,58,7,7,1,43,2,9,113,12,0,0,8858,6,18,29,53,8768,58,55,2,4.302527658613682,188,601,12,-83.2831039428711,18,248,8231,99.2883071899414,142,393,184,251,14.99,6.08,4.87,11120.200993064358,8582.391254639617,27.709560327453513,27.312655327453513,4,2,5.887801527611686,4.047371022268451,14,9.66,9.51
1NLD,46,14,12,3,38,4,7,111,9,0,0,8163,2,19,36,27,8079,49,33,2,4.319643513414186,174,564,26,-81.82991027832031,9,237,7654,101.36384582519531,125,298,167,203,15.82,8.3,7.84,10676.798903399638,8154.434160368686,28.624438542104247,27.985478542104246,8,2,5.878276739433978,4.825203105704858,26,10,10
1OAQ,43,6,7,1,36,9,17,126,18,0,0,8755,6,10,30,62,8665,61,47,2,4.300973158195318,188,608,14,-81.4688720703125,16,261,8133,95.2345962524414,134,396,173,220,16.93,4.65,4.15,10231.08871839849,7774.13144539874,27.72505349303985,27.38682849303985,4,2,4.673056111175534,4.692071310846512,13,9.3,9.3
1OAR,64,11,8,1,43,0,12,99,3,0,0,8559,5,24,37,27,8469,60,46,2,4.265795069517467,165,505,6,-67.50438690185547,11,236,7780,83.79033660888672,134,553,151,282,25.89,4.65,4.66,10835.119121807695,8305.45572607763,29.719064975316915,29.339274975316915,4,2,4.665832180655031,5.1815024104768534,19,9.3,9.3
1OCW,43,8,7,1,42,10,19,126,15,0,0,8713,6,10,33,50,8613,70,51,2,4.310113623321474,181,580,15,-79.921051025390625,15,256,8139,93.69343566894531,122,350,175,204,15.4,4.65,4.2,10297.954545600807,7874.251390403951,28.052153024864772,27.70985302486477,4,2,4.562569907650032,4.687028002308169,15,9.3,9.3
1OPG,63,8,8,1,38,5,9,104,12,0,0,8506,10,25,24,42,8417,59,49,2,4.307321890430284,176,577,26,-76.8274917602539,14,232,7884,93.58995819091797,134,397,177,229,3.09,5.13,4.15,10922.797907450955,8436.78693783103,26.810617417588396,26.472392417588395,4,2,5.727630027622026,5.006383655122794,16,9.73,9.37
1P4I,41,11,6,1,37,0,4,118,12,0,0,7855,1,11,38,51,7779,42,44,1,4.32062635264163,185,551,19,-82.05658721923828,17,249,7392,91.565582275390625,100,286,151,170,3.51,-1.68,-1.82,10333.425770509873,7841.911262069705,28.63853964165494,28.786869641654942,4,2,4.071306141270922,5.007634288038033,17,6.11,5.86
1P7K,49,11,9,1,61,4,10,116,12,0,0,8624,11,16,32,22,8511,83,36,1,4.325656307977735,185,594,18,-79.29999542236328,10,262,8099,97.46638488769531,120,291,184,213,4.99,6.64,6.82,10790.981718069015,8442.245157823196,28.11818700614579,27.56235700614579,4,2,5.008333185979973,4.610134202035821,20,9.54,9.4
1PG7,48,11,8,3,32,3,9,118,15,0,0,8268,4,15,30,33,8188,45,45,1,4.316184083212386,188,522,20,-80.02098083496094,16,262,7754,94.32618713378906,121,312,163,206,14.92,3.5,3.57,10887.661234914605,8576.482173169723,28.058100591462598,27.767145591462597,4,2,4.32422585383829,5.116097182943621,19,8.5,8.4
1PLG,47,8,11,2,43,3,7,117,15,0,0,8637,7,21,27,58,8545,58,45,2,4.312292462660646,179,634,29,-80.80348205566406,15,232,8053,94.225738525390625,145,345,153,207,9.87,6.55,5.96,10825.013606528737,8289.611066124084,25.94075528543656,25.45501528543656,4,2,5.302825747350279,4.965715996812582,19,9.59,9.45
1PSK,47,10,8,1,41,1,11,112,15,0,0,8283,4,17,28,65,8189,56,40,2,4.298367741156586,182,533,17,-84.91545104980469,20,261,7666,101.82362365722656,142,379,167,226,9.71,9.79,9.9,10373.048932956352,7971.302781618731,26.924195964816477,26.117345964816476,4,2,6.555553130269726,5.526971603136769,18,10,10
1Q0Y,42,10,8,0,44,2,9,124,15,0,0,8532,8,11,35,42,8446,61,46,2,4.299991795593061,190,580,23,-78.6264419555664,7,278,7969,92.790740966796875,132,343,166,208,9.39,-2.58,-1.11,10221.851672541254,7769.066229681385,27.477026374905805,27.567491374905806,4,2,4.107608139833085,5.187966915661448,18,6.33,5.52
1Q9K,59,16,9,4,58,2,11,108,12,0,0,9459,6,19,31,29,9348,75,52,2,4.314883180040173,206,686,25,-80.6811294555664,11,282,8843,97.537353515625,137,366,192,239,25.24,8.08,6.97,10813.752766367863,8291.142179124241,26.894457140882842,26.32640214088284,4,2,5.434559453933606,4.992517414600385,25,9.76,9.61
1Q9L,57,15,7,3,54,2,12,111,9,0,0,9423,6,19,34,30,9317,72,48,2,4.320719516077682,191,649,23,-80.32792663574219,12,258,8854,97.64289093017578,132,329,182,226,30.54,8.08,7.23,10935.70638120521,8411.744796022094,27.240520611410457,26.651275611410455,4,2,5.551305950162667,4.935926238499793,22,9.75,9.61
1Q9O,58,14,8,1,46,2,6,112,12,0,0,8950,11,18,35,20,8855,63,40,2,4.331433519553073,185,618,21,-81.39283752441406,10,247,8418,94.45249938964844,139,296,170,195,22.61,7.83,6.97,11128.054022713168,8524.10640460525,28.256444889193734,27.688389889193733,4,2,5.518714165480831,5.31791514273026,22,10,10
1Q9W,60,18,7,3,54,3,7,111,9,0,0,9308,10,19,34,25,9201,72,45,2,4.321441770519983,194,645,26,-81.34363555908203,10,260,8718,95.38343811035156,134,347,173,229,29.91,7.83,7.85,10956.333799136135,8365.722992319426,27.762854656268033,27.123079656268033,4,2,5.452229663687817,5.178850924506319,25,10,10
1QBL,46,8,9,1,60,3,13,115,12,0,0,9253,1,20,30,49,9138,74,60,2,4.301891278504268,200,607,12,-82.4089126586914,24,280,8571,94.88972473144531,144,421,182,257,18.91,1.55,1.92,10170.224154104617,7911.810474907669,24.772398933465073,24.615918933465075,4,2,5.214888830365607,4.313062688704042,17,8.2,8
1QBM,53,8,11,1,55,1,10,111,12,0,0,8823,2,18,29,40,8721,67,55,2,4.305103706222374,189,584,11,-84.30986022949219,16,267,8247,94.79911041259766,125,347,180,223,14.59,1.55,2.14,10256.090925080058,7905.31381690495,24.978424363096966,24.804014363096965,4,2,5.424436780902383,4.542466666270511,19,8.31,7.95
1QLR,56,7,14,0,50,3,7,109,9,0,0,8844,0,28,26,37,8750,58,53,2,4.308857982813207,190,604,30,-81.839019775390625,15,260,8249,96.78336334228516,140,359,143,226,4.6,1.56,1.98,10223.078022823967,7760.761345181514,26.695922087781494,26.534552087781492,4,2,5.666928459078773,4.636819128424142,21,8.14,7.96
1R24,51,10,6,0,40,3,12,113,15,0,0,8963,4,27,23,53,8876,56,52,2,4.303474283164119,198,654,28,-84.10960388183594,15,264,8298,96.9925537109375,156,420,169,230,11.83,3.08,2.35,10626.411523367164,8083.201507769008,25.192352931188697,25.0008279311887,4,2,5.342726946147113,4.542763540071345,16,9.05,8.94
1R70,53,7,10,1,46,4,10,108,12,0,0,8324,6,20,31,45,8234,63,47,2,4.321405574243153,179,542,24,-81.63512420654297,10,240,7796,99.65555572509766,124,312,146,196,11.64,7.08,6.57,10303.029019980519,7788.853430005273,25.441658264203557,24.90620326420356,4,2,5.4485404345271995,5.14446848370826,17,9.86,9.61
1RFD,53,12,13,3,49,2,7,115,18,0,0,8904,7,17,27,41,8802,63,48,2,4.318627583108715,207,624,29,-80.00300598144531,14,268,8351,96.33647918701172,142,307,163,218,15.35,4.81,5.26,10808.558337417402,8193.351806386767,27.933256557674373,27.504566557674373,4,2,4.862642788397678,5.17477417993483,25,9.54,9.24
1RHH,59,5,10,1,47,0,6,114,12,0,0,8856,8,24,26,22,8767,61,54,2,4.304491869918699,178,593,22,-82.213104248046875,13,244,8245,93.19445037841797,127,393,167,230,18.4,-0.92,-0.57,11263.206114335962,8416.073090554653,26.99667443071887,27.04312943071887,4,2,5.25002873727011,4.734458732647525,15,6.71,6.09
1RIH,55,12,13,2,60,5,9,116,12,0,0,8772,8,15,32,59,8655,78,56,2,4.3094835841313275,201,626,22,-82.690093994140625,14,271,8149,98.83362579345703,124,380,170,233,11.37,4.56,4.61,11371.880303467404,8983.404490455287,28.167711664732675,27.791996664732675,4,2,5.861136447511875,4.903516977584768,25,8.72,9.15
1RMF,54,13,7,3,52,3,11,113,15,0,0,8524,2,23,23,19,8430,66,44,2,4.315183012670108,198,522,16,-81.54068756103516,8,267,7977,96.100006103515625,115,336,180,207,12.02,6.03,5.25,11023.764609114422,8623.843634272847,28.37513050574465,27.94725550574465,4,2,5.392898415971125,4.925767227939909,20,9.36,9.34
1RUQ,57,11,10,5,54,5,11,107,15,0,0,8508,7,20,27,28,8404,73,51,2,4.308336859426422,186,564,21,-81.048919677734375,10,250,7953,102.32813262939453,117,332,181,226,7.49,1.32,2.15,11197.222284750607,8465.634208504387,29.39788668816634,29.22266168816634,4,2,5.083811848005987,3.893811325778799,21,8.05,7.93
1RUR,57,10,5,5,46,5,9,106,15,0,0,8402,6,23,25,31,8314,63,46,2,4.312532730302308,178,555,18,-79.69740295410156,10,253,7884,99.65150451660156,125,303,162,207,15.79,1.32,2.05,11216.661374631154,8469.510490388107,29.285410349963673,29.118335349963672,4,2,5.161412099378827,4.058426020047961,15,8.03,7.93
1RZ7,51,6,7,1,39,0,5,110,9,0,0,8445,4,18,35,32,8373,48,50,2,4.308054470100652,177,592,23,-84.50714111328125,11,251,7890,98.0794448852539,113,368,175,229,5.05,-3.07,-3.03,10510.949685926458,8158.780396225067,26.716660883666815,26.963605883666816,4,2,5.139608089596072,3.871481342775685,13,5.2,5.02
1RZ8,62,9,6,0,51,0,6,115,18,0,0,8944,1,14,27,20,8863,58,45,2,4.3077247316636855,196,600,13,-83.93436431884766,8,265,8360,94.16822814941406,149,352,162,236,14.03,0.57,0.17,10914.892031960246,8443.004779933759,26.56419717644105,26.55034217644105,4,2,5.735987696805847,4.175733719606344,15,7.08,7.35
1RZI,61,9,8,1,35,1,4,101,12,0,0,8011,8,19,27,18,7942,47,54,2,4.298573211833728,167,505,19,-79.49638366699219,5,238,7426,86.2936782836914,127,387,137,205,4.72,5.4,4.93,10529.472409026614,7990.316249890399,28.3843121052811,27.9825171052811,4,2,5.795765288076615,4.655949120272682,17,9.7,9.6
1S3K,56,9,10,0,36,5,10,114,9,0,0,9055,4,19,32,69,8959,52,48,2,4.299339591385975,200,656,23,-84.30827331542969,25,276,8410,91.06389617919922,127,420,162,234,8.13,5.31,6.03,10633.934884399881,8199.423392452463,26.30277929010737,25.81133429010737,4,2,4.339159402832423,5.207825551454423,19,9.69,9.42
